SessionKey,PageID,DateID,EventTimestamp,TimeOnPage_seconds,ItemsInCart,Purchased
195,1,12036,2025-08-17 22:11:20,178,0,1
195,2,12037,2025-08-17 22:12:05,45,3,1
195,3,12038,2025-08-17 22:13:21,76,3,1
195,4,12039,2025-08-17 22:14:08,47,3,1
195,5,12040,2025-08-17 22:15:19,71,0,1
196,1,1634,2025-01-30 12:41:00,67,0,0
196,2,1636,2025-01-30 12:43:22,142,2,0
197,1,7101,2025-05-17 10:02:30,121,0,0
197,2,7102,2025-05-17 10:05:25,175,3,0
198,1,11517,2025-08-08 22:03:57,177,0,1
198,2,11518,2025-08-08 22:06:46,169,0,1
198,3,11519,2025-08-08 22:08:53,127,1,1
198,4,11520,2025-08-08 22:09:58,65,1,1
198,5,11521,2025-08-08 22:11:54,116,0,1
199,1,11,2025-01-01 01:20:08,130,0,0
199,2,12,2025-01-01 01:20:53,45,4,0
200,1,5460,2025-04-13 14:24:21,172,0,0
200,2,5461,2025-04-13 14:25:13,52,0,0
201,1,6699,2025-05-10 03:28:14,63,0,1
201,2,6700,2025-05-10 03:29:06,52,4,1
201,3,6701,2025-05-10 03:31:40,154,4,1
201,4,6702,2025-05-10 03:32:59,79,4,1
201,5,6703,2025-05-10 03:33:16,17,0,1
202,1,7473,2025-05-25 00:23:09,111,0,0
203,1,2197,2025-02-10 09:54:26,39,0,0
203,2,2198,2025-02-10 09:57:17,171,0,0
204,1,9831,2025-07-09 02:08:47,171,0,0
204,2,9832,2025-07-09 02:10:18,91,0,0
205,1,4504,2025-03-26 21:15:12,135,0,1
205,2,4505,2025-03-26 21:17:01,109,0,1
205,3,4506,2025-03-26 21:19:08,127,4,1
205,4,4507,2025-03-26 21:22:08,180,4,1
205,5,4510,2025-03-26 21:25:04,176,0,1
206,1,5939,2025-04-25 02:18:17,180,0,0
206,2,5940,2025-04-25 02:18:42,25,1,0
207,1,1913,2025-02-05 03:27:09,116,0,0
207,2,1914,2025-02-05 03:30:00,171,4,0
208,1,11765,2025-08-13 13:55:25,18,0,0
208,2,11766,2025-08-13 13:56:51,86,0,0
209,1,4677,2025-03-29 23:13:01,157,0,0
209,2,4678,2025-03-29 23:14:07,66,5,0
209,3,4680,2025-03-29 23:14:59,52,5,0
209,4,4682,2025-03-29 23:16:40,101,5,0
210,1,9261,2025-06-27 14:45:15,38,0,0
210,2,9262,2025-06-27 14:46:11,56,0,0
211,1,217,2025-01-05 04:42:32,46,0,1
211,2,218,2025-01-05 04:43:24,52,4,1
211,3,219,2025-01-05 04:45:48,144,4,1
211,4,220,2025-01-05 04:48:08,140,4,1
211,5,221,2025-01-05 04:50:29,141,0,1
212,1,10329,2025-07-18 14:43:04,137,0,0
212,2,10330,2025-07-18 14:45:23,139,4,0
213,1,8426,2025-06-12 11:16:36,178,0,0
213,2,8427,2025-06-12 11:17:23,47,5,0
214,1,11390,2025-08-06 05:01:41,119,0,1
214,2,11391,2025-08-06 05:03:53,132,5,1
214,3,11392,2025-08-06 05:06:36,163,5,1
214,4,11393,2025-08-06 05:09:04,148,5,1
214,5,11394,2025-08-06 05:12:01,177,0,1
215,1,527,2025-01-10 18:47:01,116,0,0
215,2,528,2025-01-10 18:48:08,67,5,0
216,1,3875,2025-03-15 15:52:13,49,0,0
216,2,3876,2025-03-15 15:54:57,164,3,0
217,1,9076,2025-06-24 00:16:51,77,0,0
217,2,9080,2025-06-24 00:19:25,154,5,0
217,3,9081,2025-06-24 00:20:51,86,5,0
218,1,2465,2025-02-16 02:29:55,168,0,0
218,2,2466,2025-02-16 02:32:15,140,1,0
219,1,12698,2025-08-31 21:10:50,127,0,0
220,1,6033,2025-04-27 07:16:17,69,0,0
220,2,6034,2025-04-27 07:18:04,107,3,0
221,1,6099,2025-04-28 07:28:36,158,0,1
221,2,6100,2025-04-28 07:30:28,112,1,1
221,3,6101,2025-04-28 07:31:09,41,1,1
221,4,6102,2025-04-28 07:32:45,96,1,1
221,5,6103,2025-04-28 07:34:04,79,0,1
222,1,1449,2025-01-27 04:36:16,102,0,1
222,2,1450,2025-01-27 04:37:09,53,0,1
222,3,1451,2025-01-27 04:39:46,157,0,1
222,4,1452,2025-01-27 04:40:56,70,3,1
222,5,1453,2025-01-27 04:43:07,131,0,1
223,1,10243,2025-07-17 00:47:16,178,0,0
224,1,6372,2025-05-03 18:49:12,175,0,0
224,2,6373,2025-05-03 18:50:16,64,0,0
225,1,4762,2025-03-31 11:11:46,31,0,0
225,2,4763,2025-03-31 11:14:13,147,1,0
225,3,4764,2025-03-31 11:15:45,92,1,0
226,1,9649,2025-07-04 20:22:01,126,0,1
226,2,9651,2025-07-04 20:24:42,161,1,1
226,3,9652,2025-07-04 20:26:30,108,1,1
226,4,9653,2025-07-04 20:27:58,88,1,1
226,5,9654,2025-07-04 20:30:36,158,0,1
227,1,2498,2025-02-16 18:25:02,174,0,0
227,2,2499,2025-02-16 18:26:14,72,0,0
227,3,2500,2025-02-16 18:26:30,16,0,0
228,1,10283,2025-07-17 16:49:07,121,0,0
228,2,10284,2025-07-17 16:51:14,127,0,0
228,3,10285,2025-07-17 16:52:11,57,0,0
228,4,10286,2025-07-17 16:55:02,171,1,0
229,1,1756,2025-02-02 04:53:46,149,0,0
229,2,1757,2025-02-02 04:55:44,118,1,0
230,1,9514,2025-07-02 07:21:53,121,0,0
230,2,9515,2025-07-02 07:22:38,45,5,0
231,1,7594,2025-05-27 00:07:26,101,0,0
231,2,7595,2025-05-27 00:09:24,118,4,0
232,1,1079,2025-01-20 09:49:13,49,0,0
232,2,1080,2025-01-20 09:51:24,131,2,0
233,1,8853,2025-06-19 10:29:08,136,0,1
233,2,8854,2025-06-19 10:31:55,167,0,1
233,3,8855,2025-06-19 10:34:43,168,4,1
233,4,8856,2025-06-19 10:36:42,119,4,1
233,5,8857,2025-06-19 10:38:08,86,0,1
234,1,1441,2025-01-27 02:08:52,84,0,0
235,1,3423,2025-03-06 02:46:16,81,0,0
235,2,3424,2025-03-06 02:49:06,170,2,0
236,1,12502,2025-08-26 22:39:00,161,0,0
236,2,12503,2025-08-26 22:41:48,168,0,0
237,1,4306,2025-03-22 20:52:08,168,0,0
237,2,4307,2025-03-22 20:52:48,40,1,0
237,3,4308,2025-03-22 20:54:23,95,1,0
238,1,1964,2025-02-06 08:56:31,58,0,0
238,2,1965,2025-02-06 08:56:51,20,5,0
239,1,1384,2025-01-26 03:41:34,172,0,1
239,2,1385,2025-01-26 03:41:58,24,4,1
239,3,1386,2025-01-26 03:42:53,55,4,1
239,4,1387,2025-01-26 03:44:23,90,4,1
239,5,1388,2025-01-26 03:45:26,63,0,1
240,1,7340,2025-05-21 23:01:38,43,0,0
240,2,7341,2025-05-21 23:02:11,33,0,0
241,1,4021,2025-03-17 22:46:26,152,0,1
241,2,4022,2025-03-17 22:48:58,152,4,1
241,3,4023,2025-03-17 22:50:53,115,4,1
241,4,4024,2025-03-17 22:52:39,106,4,1
241,5,4025,2025-03-17 22:53:13,34,0,1
242,1,447,2025-01-09 16:59:51,15,0,1
242,2,448,2025-01-09 17:01:37,106,2,1
242,3,449,2025-01-09 17:02:33,56,2,1
242,4,450,2025-01-09 17:05:04,151,2,1
242,5,451,2025-01-09 17:05:44,40,0,1
243,1,7043,2025-05-16 09:11:23,73,0,0
244,1,5949,2025-04-25 06:22:57,108,0,0
245,1,1698,2025-02-01 13:58:46,27,0,0
245,2,1699,2025-02-01 14:00:27,101,1,0
246,1,11221,2025-08-03 08:27:38,58,0,0
246,2,11222,2025-08-03 08:29:43,125,3,0
247,1,4386,2025-03-24 21:31:13,158,0,0
247,2,4387,2025-03-24 21:31:50,37,0,0
248,1,5510,2025-04-14 17:49:42,158,0,0
248,2,5511,2025-04-14 17:50:24,42,5,0
249,1,9528,2025-07-02 16:54:21,41,0,0
249,2,9529,2025-07-02 16:54:48,27,0,0
249,3,9530,2025-07-02 16:55:41,53,1,0
250,1,5508,2025-04-14 17:10:02,38,0,0
251,1,10803,2025-07-26 11:40:46,178,0,0
252,1,3859,2025-03-15 09:16:57,42,0,0
252,2,3860,2025-03-15 09:19:34,157,0,0
253,1,4057,2025-03-18 15:41:08,37,0,0
253,2,4058,2025-03-18 15:42:18,70,0,0
254,1,12382,2025-08-24 16:02:40,178,0,0
254,2,12383,2025-08-24 16:04:00,80,0,0
255,1,10949,2025-07-29 09:41:12,123,0,1
255,2,10950,2025-07-29 09:43:04,112,0,1
255,3,10951,2025-07-29 09:45:44,160,1,1
255,4,10952,2025-07-29 09:48:21,157,1,1
255,5,10953,2025-07-29 09:50:13,112,0,1
256,1,5107,2025-04-06 19:05:50,107,0,0
256,2,5108,2025-04-06 19:08:30,160,5,0
256,3,5109,2025-04-06 19:09:16,46,5,0
257,1,771,2025-01-15 03:55:56,58,0,0
258,1,8986,2025-06-22 06:15:35,119,0,1
258,2,8987,2025-06-22 06:18:16,161,1,1
258,3,8988,2025-06-22 06:20:56,160,1,1
258,4,8989,2025-06-22 06:22:11,75,1,1
258,5,8990,2025-06-22 06:24:57,166,0,1
259,1,7828,2025-05-31 18:23:17,43,0,0
259,2,7829,2025-05-31 18:23:39,22,0,0
260,1,2795,2025-02-22 02:53:12,23,0,0
261,1,3601,2025-03-09 21:17:05,139,0,1
261,2,3602,2025-03-09 21:18:25,80,0,1
261,3,3603,2025-03-09 21:19:21,56,1,1
261,4,3604,2025-03-09 21:19:41,20,1,1
261,5,3605,2025-03-09 21:20:30,49,0,1
262,1,4110,2025-03-19 08:04:42,119,0,0
263,1,7163,2025-05-19 02:32:27,167,0,1
263,2,7164,2025-05-19 02:33:24,57,4,1
263,3,7165,2025-05-19 02:36:03,159,4,1
263,4,7166,2025-05-19 02:36:21,18,4,1
263,5,7167,2025-05-19 02:37:46,85,0,1
264,1,3831,2025-03-14 21:22:07,122,0,0
265,1,1527,2025-01-28 14:39:57,96,0,0
266,1,1645,2025-01-30 18:47:51,59,0,0
266,2,1646,2025-01-30 18:48:37,46,0,0
267,1,11602,2025-08-10 06:22:11,82,0,0
267,2,11603,2025-08-10 06:24:04,113,5,0
268,1,6236,2025-05-01 08:19:55,120,0,0
268,2,6237,2025-05-01 08:21:51,116,4,0
269,1,9702,2025-07-06 05:35:55,88,0,0
269,2,9703,2025-07-06 05:37:51,116,0,0
270,1,9919,2025-07-10 12:27:01,45,0,1
270,2,9920,2025-07-10 12:29:49,168,0,1
270,3,9921,2025-07-10 12:30:28,39,0,1
270,4,9922,2025-07-10 12:32:16,108,2,1
270,5,9923,2025-07-10 12:33:47,91,0,1
271,1,3739,2025-03-12 16:16:50,117,0,0
272,1,1748,2025-02-02 03:56:14,138,0,0
272,2,1749,2025-02-02 03:57:39,85,0,0
272,3,1750,2025-02-02 03:58:35,56,0,0
272,4,1751,2025-02-02 03:59:34,59,2,0
273,1,6360,2025-05-03 14:45:17,97,0,0
273,2,6361,2025-05-03 14:45:44,27,0,0
274,1,6002,2025-04-26 15:23:24,145,0,1
274,2,6004,2025-04-26 15:26:10,166,4,1
274,3,6005,2025-04-26 15:28:46,156,4,1
274,4,6006,2025-04-26 15:30:37,111,4,1
274,5,6007,2025-04-26 15:32:48,131,0,1
275,1,594,2025-01-12 05:53:17,21,0,0
276,1,12550,2025-08-27 16:07:59,32,0,0
277,1,6263,2025-05-01 22:28:24,63,0,0
278,1,4757,2025-03-31 09:42:46,68,0,1
278,2,4758,2025-03-31 09:45:07,141,0,1
278,3,4759,2025-03-31 09:47:50,163,0,1
278,4,4760,2025-03-31 09:50:11,141,1,1
278,5,4761,2025-03-31 09:51:20,69,0,1
279,1,8090,2025-06-05 10:52:48,99,0,0
279,2,8091,2025-06-05 10:54:59,131,4,0
280,1,5324,2025-04-11 14:42:06,155,0,0
280,2,5325,2025-04-11 14:44:09,123,0,0
281,1,5602,2025-04-16 21:41:55,129,0,0
281,2,5603,2025-04-16 21:43:54,119,3,0
282,1,8782,2025-06-18 11:29:18,46,0,0
282,2,8783,2025-06-18 11:30:06,48,0,0
283,1,2802,2025-02-22 03:51:38,42,0,0
283,2,2803,2025-02-22 03:53:32,114,0,0
284,1,10913,2025-07-28 16:43:38,161,0,0
285,1,441,2025-01-09 13:09:05,36,0,1
285,2,442,2025-01-09 13:09:35,30,1,1
285,3,443,2025-01-09 13:10:05,30,1,1
285,4,444,2025-01-09 13:11:06,61,1,1
285,5,445,2025-01-09 13:11:39,33,0,1
286,1,8728,2025-06-16 22:36:12,60,0,0
286,2,8729,2025-06-16 22:37:14,62,3,0
286,3,8730,2025-06-16 22:39:07,113,3,0
286,4,8731,2025-06-16 22:40:29,82,3,0
287,1,4409,2025-03-25 10:22:55,105,0,0
287,2,4410,2025-03-25 10:24:34,99,0,0
287,3,4411,2025-03-25 10:25:33,59,2,0
288,1,8679,2025-06-16 10:16:11,84,0,0
288,2,8680,2025-06-16 10:18:05,114,5,0
289,1,2070,2025-02-08 08:04:07,52,0,1
289,2,2071,2025-02-08 08:04:56,49,3,1
289,3,2072,2025-02-08 08:06:46,110,3,1
289,4,2073,2025-02-08 08:09:40,174,3,1
289,5,2074,2025-02-08 08:10:45,65,0,1
290,1,5169,2025-04-07 18:56:08,165,0,0
290,2,5170,2025-04-07 18:58:06,118,0,0
291,1,1594,2025-01-29 22:20:32,34,0,0
291,2,1595,2025-01-29 22:22:04,92,3,0
291,3,1596,2025-01-29 22:24:01,117,3,0
291,4,1597,2025-01-29 22:26:51,170,3,0
292,1,4972,2025-04-04 21:24:43,76,0,0
293,1,10033,2025-07-12 14:24:09,148,0,0
293,2,10034,2025-07-12 14:26:57,168,1,0
293,3,10035,2025-07-12 14:29:28,151,1,0
293,4,10036,2025-07-12 14:30:31,63,1,0
294,1,8221,2025-06-07 18:28:47,81,0,0
294,2,8222,2025-06-07 18:30:51,124,0,0
295,1,4587,2025-03-28 07:37:43,95,0,1
295,2,4588,2025-03-28 07:39:29,106,0,1
295,3,4589,2025-03-28 07:41:41,132,0,1
295,4,4590,2025-03-28 07:42:23,42,2,1
295,5,4591,2025-03-28 07:43:35,72,0,1
296,1,9770,2025-07-07 11:43:02,50,0,0
296,2,9771,2025-07-07 11:43:44,42,0,0
297,1,8413,2025-06-12 02:03:32,116,0,0
297,2,8414,2025-06-12 02:05:17,105,0,0
298,1,1677,2025-02-01 01:42:31,39,0,1
298,2,1678,2025-02-01 01:44:35,124,1,1
298,3,1679,2025-02-01 01:45:00,25,1,1
298,4,1680,2025-02-01 01:47:38,158,1,1
298,5,1681,2025-02-01 01:48:20,42,0,1
299,1,9551,2025-07-03 00:20:28,123,0,1
299,2,9553,2025-07-03 00:22:20,112,3,1
299,3,9554,2025-07-03 00:24:19,119,3,1
299,4,9555,2025-07-03 00:26:15,116,3,1
299,5,9556,2025-07-03 00:28:36,141,0,1
300,1,2080,2025-02-08 11:45:40,68,0,0
300,2,2081,2025-02-08 11:48:05,145,5,0
301,1,6534,2025-05-07 06:43:23,175,0,0
301,2,6535,2025-05-07 06:45:33,130,0,0
302,1,1401,2025-01-26 08:51:12,127,0,0
303,1,9518,2025-07-02 12:04:14,90,0,0
303,2,9519,2025-07-02 12:07:05,171,2,0
303,3,9520,2025-07-02 12:09:54,169,2,0
304,1,9915,2025-07-10 10:03:21,82,0,0
304,2,9916,2025-07-10 10:05:15,114,0,0
305,1,11648,2025-08-10 19:07:38,45,0,0
305,2,11649,2025-08-10 19:10:27,169,4,0
306,1,9842,2025-07-09 07:36:11,105,0,1
306,2,9843,2025-07-09 07:36:26,15,3,1
306,3,9844,2025-07-09 07:37:34,68,3,1
306,4,9845,2025-07-09 07:38:09,35,3,1
306,5,9846,2025-07-09 07:39:53,104,0,1
307,1,6008,2025-04-26 16:31:28,68,0,1
307,2,6009,2025-04-26 16:32:02,34,5,1
307,3,6010,2025-04-26 16:33:57,115,5,1
307,4,6011,2025-04-26 16:35:19,82,5,1
307,5,6012,2025-04-26 16:35:48,29,0,1
308,1,2539,2025-02-17 07:03:08,24,0,0
309,1,12144,2025-08-20 09:24:59,55,0,0
310,1,4927,2025-04-03 23:09:28,103,0,0
310,2,4928,2025-04-03 23:09:54,26,3,0
310,3,4929,2025-04-03 23:10:18,24,3,0
311,1,11653,2025-08-10 22:16:49,98,0,0
311,2,11654,2025-08-10 22:19:32,163,0,0
312,1,10191,2025-07-15 18:42:34,27,0,0
312,2,10192,2025-07-15 18:43:36,62,0,0
313,1,9248,2025-06-27 11:06:39,132,0,1
313,2,9249,2025-06-27 11:08:23,104,0,1
313,3,9250,2025-06-27 11:10:04,101,1,1
313,4,9251,2025-06-27 11:11:53,109,1,1
313,5,9252,2025-06-27 11:12:36,43,0,1
314,1,8298,2025-06-09 20:30:32,57,0,1
314,2,8299,2025-06-09 20:32:11,99,0,1
314,3,8300,2025-06-09 20:32:26,15,0,1
314,4,8301,2025-06-09 20:33:35,69,3,1
314,5,8302,2025-06-09 20:33:58,23,0,1
315,1,12604,2025-08-28 22:40:19,133,0,0
315,2,12605,2025-08-28 22:42:04,105,2,0
315,3,12606,2025-08-28 22:43:45,101,2,0
316,1,7187,2025-05-19 14:09:54,91,0,0
317,1,3306,2025-03-03 18:44:20,87,0,0
317,2,3307,2025-03-03 18:45:08,48,2,0
317,3,3308,2025-03-03 18:45:31,23,2,0
318,1,11964,2025-08-16 16:09:20,26,0,0
319,1,2501,2025-02-16 18:32:21,177,0,1
319,2,2502,2025-02-16 18:33:20,59,1,1
319,3,2503,2025-02-16 18:35:09,109,1,1
319,4,2504,2025-02-16 18:37:32,143,1,1
319,5,2505,2025-02-16 18:37:47,15,0,1
320,1,8625,2025-06-15 13:01:29,106,0,1
320,2,8626,2025-06-15 13:04:20,171,5,1
320,3,8627,2025-06-15 13:05:24,64,5,1
320,4,8628,2025-06-15 13:07:18,114,5,1
320,5,8629,2025-06-15 13:08:07,49,0,1
321,1,67,2025-01-02 00:02:16,161,0,0
321,2,68,2025-01-02 00:03:24,68,4,0
322,1,2183,2025-02-09 21:52:43,95,0,0
322,2,2184,2025-02-09 21:54:12,89,4,0
323,1,4488,2025-03-26 12:28:57,63,0,0
323,2,4489,2025-03-26 12:29:42,45,0,0
324,1,1564,2025-01-29 10:14:01,164,0,0
324,2,1565,2025-01-29 10:15:37,96,3,0
325,1,5333,2025-04-11 17:04:06,166,0,0
325,2,5334,2025-04-11 17:05:01,55,0,0
326,1,8903,2025-06-20 07:43:31,34,0,0
326,2,8904,2025-06-20 07:45:20,109,4,0
326,3,8905,2025-06-20 07:48:03,163,4,0
327,1,3564,2025-03-08 18:45:26,125,0,1
327,2,3565,2025-03-08 18:47:29,123,0,1
327,3,3566,2025-03-08 18:49:46,137,3,1
327,4,3571,2025-03-08 18:51:26,100,3,1
327,5,3572,2025-03-08 18:53:02,96,0,1
328,1,7391,2025-05-23 08:09:13,81,0,1
328,2,7392,2025-05-23 08:10:25,72,3,1
328,3,7393,2025-05-23 08:11:51,86,3,1
328,4,7394,2025-05-23 08:12:29,38,3,1
328,5,7395,2025-05-23 08:15:28,179,0,1
329,1,9932,2025-07-10 14:38:24,63,0,1
329,2,9933,2025-07-10 14:40:13,109,0,1
329,3,9934,2025-07-10 14:41:51,98,4,1
329,4,9935,2025-07-10 14:42:20,29,4,1
329,5,9936,2025-07-10 14:42:40,20,0,1
330,1,3901,2025-03-16 03:16:11,105,0,0
330,2,3902,2025-03-16 03:17:00,49,3,0
331,1,2403,2025-02-14 09:15:12,78,0,0
331,2,2404,2025-02-14 09:16:17,65,0,0
332,1,2425,2025-02-15 01:12:42,173,0,0
333,1,9847,2025-07-09 07:59:32,30,0,0
333,2,9848,2025-07-09 08:01:52,140,4,0
334,1,3286,2025-03-03 09:36:50,141,0,1
334,2,3287,2025-03-03 09:38:49,119,3,1
334,3,3288,2025-03-03 09:40:26,97,3,1
334,4,3290,2025-03-03 09:43:02,156,3,1
334,5,3291,2025-03-03 09:43:48,46,0,1
335,1,10031,2025-07-12 14:02:17,175,0,0
335,2,10032,2025-07-12 14:04:56,159,3,0
336,1,11180,2025-08-01 19:45:33,42,0,0
336,2,11181,2025-08-01 19:48:24,171,5,0
336,3,11182,2025-08-01 19:50:48,144,5,0
337,1,4379,2025-03-24 20:29:41,157,0,1
337,2,4380,2025-03-24 20:30:34,53,4,1
337,3,4381,2025-03-24 20:31:12,38,4,1
337,4,4383,2025-03-24 20:33:55,163,4,1
337,5,4384,2025-03-24 20:35:36,101,0,1
338,1,8210,2025-06-07 17:01:04,120,0,0
339,1,1484,2025-01-27 15:59:22,134,0,0
339,2,1485,2025-01-27 16:01:15,113,0,0
339,3,1486,2025-01-27 16:01:46,31,0,0
339,4,1487,2025-01-27 16:03:33,107,3,0
340,1,5133,2025-04-07 10:07:26,125,0,0
341,1,9637,2025-07-04 16:56:33,139,0,0
341,2,9639,2025-07-04 16:59:02,149,0,0
342,1,8134,2025-06-06 02:08:40,42,0,0
342,2,8135,2025-06-06 02:09:53,73,0,0
343,1,9600,2025-07-03 21:03:26,143,0,0
343,2,9601,2025-07-03 21:05:15,109,0,0
344,1,5050,2025-04-05 20:14:10,79,0,0
344,2,5051,2025-04-05 20:14:29,19,4,0
345,1,2193,2025-02-10 07:24:45,98,0,0
345,2,2194,2025-02-10 07:27:13,148,3,0
346,1,7801,2025-05-31 09:08:19,77,0,0
346,2,7802,2025-05-31 09:09:46,87,5,0
347,1,5299,2025-04-11 06:37:42,117,0,0
347,2,5300,2025-04-11 06:40:04,142,2,0
348,1,3304,2025-03-03 18:27:07,51,0,0
348,2,3305,2025-03-03 18:28:12,65,3,0
349,1,9030,2025-06-23 07:07:59,66,0,0
349,2,9031,2025-06-23 07:09:19,80,0,0
349,3,9032,2025-06-23 07:10:25,66,4,0
350,1,6813,2025-05-12 07:12:45,130,0,1
350,2,6815,2025-05-12 07:15:01,136,0,1
350,3,6816,2025-05-12 07:17:12,131,1,1
350,4,6817,2025-05-12 07:18:23,71,1,1
350,5,6818,2025-05-12 07:18:52,29,0,1
351,1,12180,2025-08-21 00:49:24,70,0,1
351,2,12181,2025-08-21 00:49:54,30,2,1
351,3,12182,2025-08-21 00:52:54,180,2,1
351,4,12183,2025-08-21 00:55:47,173,2,1
351,5,12184,2025-08-21 00:57:12,85,0,1
352,1,1198,2025-01-22 17:49:15,132,0,0
353,1,5673,2025-04-19 04:35:00,145,0,0
353,2,5674,2025-04-19 04:37:21,141,0,0
354,1,10948,2025-07-29 09:01:13,38,0,0
355,1,4161,2025-03-20 04:55:34,170,0,0
355,2,4162,2025-03-20 04:56:58,84,4,0
356,1,8958,2025-06-21 16:12:57,68,0,0
356,2,8959,2025-06-21 16:13:41,44,2,0
357,1,3912,2025-03-16 05:50:16,146,0,0
357,2,3913,2025-03-16 05:52:44,148,0,0
358,1,5350,2025-04-12 00:19:41,152,0,1
358,2,5351,2025-04-12 00:20:30,49,4,1
358,3,5352,2025-04-12 00:23:28,178,4,1
358,4,5353,2025-04-12 00:25:51,143,4,1
358,5,5354,2025-04-12 00:27:36,105,0,1
359,1,3458,2025-03-06 23:58:12,150,0,0
360,1,10350,2025-07-19 02:06:09,150,0,0
360,2,10351,2025-07-19 02:07:52,103,0,0
361,1,3258,2025-03-02 21:06:45,19,0,1
361,2,3259,2025-03-02 21:07:13,28,0,1
361,3,3260,2025-03-02 21:09:26,133,0,1
361,4,3261,2025-03-02 21:10:20,54,1,1
361,5,3262,2025-03-02 21:10:57,37,0,1
362,1,4081,2025-03-19 00:18:09,107,0,1
362,2,4082,2025-03-19 00:20:40,151,0,1
362,3,4083,2025-03-19 00:21:09,29,2,1
362,4,4084,2025-03-19 00:22:29,80,2,1
362,5,4085,2025-03-19 00:24:37,128,0,1
363,1,3437,2025-03-06 08:17:07,151,0,0
364,1,4803,2025-04-01 10:37:11,179,0,0
364,2,4804,2025-04-01 10:39:06,115,0,0
365,1,2203,2025-02-10 12:59:31,67,0,0
365,2,2206,2025-02-10 13:01:31,120,4,0
366,1,11732,2025-08-13 01:13:28,124,0,0
367,1,11024,2025-07-30 19:02:52,174,0,0
368,1,5719,2025-04-20 01:18:03,38,0,0
369,1,84,2025-01-02 09:03:16,73,0,0
370,1,5290,2025-04-11 04:38:11,66,0,0
370,2,5291,2025-04-11 04:39:50,99,0,0
371,1,4779,2025-03-31 22:02:04,125,0,0
372,1,8613,2025-06-15 10:01:40,58,0,1
372,2,8614,2025-06-15 10:03:36,116,0,1
372,3,8616,2025-06-15 10:04:32,56,1,1
372,4,8617,2025-06-15 10:04:56,24,1,1
372,5,8618,2025-06-15 10:06:19,83,0,1
373,1,929,2025-01-17 16:15:30,28,0,0
373,2,930,2025-01-17 16:17:16,106,1,0
374,1,10236,2025-07-16 23:12:31,23,0,1
374,2,10237,2025-07-16 23:13:16,45,1,1
374,3,10238,2025-07-16 23:15:54,158,1,1
374,4,10239,2025-07-16 23:16:17,23,1,1
374,5,10240,2025-07-16 23:17:33,76,0,1
375,1,11058,2025-07-31 09:07:55,51,0,1
375,2,11059,2025-07-31 09:08:45,50,0,1
375,3,11060,2025-07-31 09:10:50,125,2,1
375,4,11061,2025-07-31 09:13:07,137,2,1
375,5,11062,2025-07-31 09:15:10,123,0,1
376,1,6350,2025-05-03 14:19:28,61,0,1
376,2,6351,2025-05-03 14:21:13,105,5,1
376,3,6352,2025-05-03 14:22:20,67,5,1
376,4,6354,2025-05-03 14:23:39,79,5,1
376,5,6357,2025-05-03 14:26:11,152,0,1
377,1,5620,2025-04-17 07:00:17,76,0,0
377,2,5621,2025-04-17 07:02:57,160,3,0
378,1,4311,2025-03-23 00:39:30,170,0,0
379,1,6329,2025-05-03 06:08:28,171,0,0
379,2,6330,2025-05-03 06:09:06,38,0,0
379,3,6331,2025-05-03 06:11:26,140,0,0
379,4,6332,2025-05-03 06:12:20,54,3,0
380,1,10654,2025-07-23 23:45:45,59,0,0
380,2,10655,2025-07-23 23:47:33,108,5,0
380,3,10656,2025-07-23 23:48:26,53,5,0
381,1,4053,2025-03-18 14:12:14,127,0,0
381,2,4054,2025-03-18 14:14:27,133,2,0
382,1,3685,2025-03-11 19:55:02,71,0,1
382,2,3686,2025-03-11 19:56:39,97,2,1
382,3,3687,2025-03-11 19:59:27,168,2,1
382,4,3688,2025-03-11 20:02:12,165,2,1
382,5,3689,2025-03-11 20:03:37,85,0,1
383,1,2667,2025-02-19 05:43:19,43,0,0
383,2,2668,2025-02-19 05:45:43,144,0,0
383,3,2669,2025-02-19 05:47:30,107,4,0
384,1,1475,2025-01-27 14:01:49,107,0,1
384,2,1476,2025-01-27 14:03:09,80,0,1
384,3,1477,2025-01-27 14:04:22,73,3,1
384,4,1478,2025-01-27 14:06:34,132,3,1
384,5,1479,2025-01-27 14:07:00,26,0,1
385,1,1429,2025-01-26 20:42:42,135,0,0
385,2,1430,2025-01-26 20:43:27,45,1,0
386,1,3675,2025-03-11 14:03:32,99,0,1
386,2,3676,2025-03-11 14:04:05,33,0,1
386,3,3677,2025-03-11 14:06:37,152,0,1
386,4,3678,2025-03-11 14:08:31,114,1,1
386,5,3679,2025-03-11 14:10:01,90,0,1
387,1,2246,2025-02-11 03:55:31,36,0,0
387,2,2248,2025-02-11 03:57:30,119,4,0
388,1,7945,2025-06-03 09:18:50,56,0,0
388,2,7946,2025-06-03 09:21:46,176,4,0
389,1,12373,2025-08-24 12:15:38,180,0,0
389,2,12374,2025-08-24 12:15:55,17,1,0
390,1,2280,2025-02-11 15:04:37,97,0,0
391,1,10396,2025-07-19 16:50:09,62,0,0
391,2,10397,2025-07-19 16:51:22,73,0,0
392,1,5180,2025-04-08 05:48:29,56,0,0
392,2,5181,2025-04-08 05:49:31,62,3,0
392,3,5182,2025-04-08 05:50:14,43,3,0
392,4,5183,2025-04-08 05:52:26,132,3,0
393,1,10887,2025-07-28 04:16:10,54,0,1
