SessionID,UserID,DeviceType,Country,ReferralSource,SessionKey
session_1526,user_1452,Desktop,India,Google,588
session_1527,user_2471,Desktop,Canada,Email,589
session_1528,user_1663,Mobile,USA,Social Media,590
session_1529,user_2549,Tablet,Australia,Google,591
session_153,user_1412,Desktop,France,Google,592
session_1530,user_2139,Tablet,UK,Direct,593
session_1531,user_2222,Mobile,France,Email,594
session_1532,user_2071,Tablet,Australia,Social Media,595
session_1533,user_1360,Tablet,Australia,Social Media,596
session_1534,user_1829,Mobile,UK,Social Media,597
session_1535,user_1692,Mobile,USA,Social Media,598
session_1536,user_2078,Tablet,France,Social Media,599
session_1537,user_1920,Tablet,UK,Direct,600
session_1538,user_1749,Mobile,USA,Direct,601
session_1539,user_2191,Tablet,Australia,Direct,602
session_154,user_1963,Desktop,UK,Email,603
session_1540,user_2609,Tablet,UK,Direct,604
session_1541,user_1275,Desktop,France,Email,605
session_1542,user_2166,Tablet,Canada,Email,606
session_1543,user_1908,Tablet,Canada,Direct,607
session_1544,user_1289,Mobile,Germany,Social Media,608
session_1545,user_1884,Tablet,UK,Google,609
session_1546,user_1946,Mobile,Australia,Social Media,610
session_1547,user_1093,Mobile,Germany,Email,611
session_1548,user_1848,Mobile,Australia,Google,612
session_1549,user_1182,Desktop,India,Social Media,613
session_155,user_2609,Desktop,Canada,Email,614
session_1550,user_1009,Mobile,India,Social Media,615
session_1551,user_1186,Desktop,USA,Google,616
session_1552,user_2990,Tablet,Germany,Google,617
session_1553,user_1129,Mobile,India,Direct,618
session_1554,user_1669,Tablet,UK,Google,619
session_1555,user_2322,Mobile,Canada,Direct,620
session_1556,user_1673,Desktop,Canada,Email,621
session_1557,user_1135,Tablet,France,Google,622
session_1558,user_2367,Mobile,France,Email,623
session_1559,user_1047,Mobile,UK,Google,624
session_156,user_1498,Mobile,France,Google,625
session_1560,user_2871,Tablet,France,Email,626
session_1561,user_2012,Tablet,India,Social Media,627
session_1562,user_1801,Desktop,France,Direct,628
session_1563,user_2766,Mobile,UK,Google,629
session_1564,user_2412,Desktop,Australia,Google,630
session_1565,user_2658,Tablet,France,Social Media,631
session_1566,user_1774,Mobile,India,Google,632
session_1567,user_1030,Desktop,Australia,Social Media,633
session_1568,user_2172,Desktop,Australia,Direct,634
session_1569,user_2202,Tablet,India,Email,635
session_157,user_1874,Mobile,France,Direct,636
session_1570,user_1718,Desktop,France,Direct,637
session_1571,user_1470,Mobile,France,Social Media,638
session_1572,user_1748,Tablet,Germany,Google,639
session_1573,user_2835,Mobile,UK,Email,640
session_1574,user_2792,Mobile,USA,Google,641
session_1575,user_2330,Mobile,France,Social Media,642
session_1576,user_1420,Tablet,Germany,Social Media,643
session_1577,user_2042,Mobile,Germany,Email,644
session_1578,user_1923,Mobile,Canada,Google,645
session_1579,user_2011,Tablet,UK,Email,646
session_158,user_1160,Desktop,UK,Direct,647
session_1580,user_1435,Desktop,Germany,Email,648
session_1581,user_2053,Desktop,USA,Direct,649
session_1582,user_2232,Desktop,Germany,Email,650
session_1583,user_1638,Mobile,India,Google,651
session_1584,user_2622,Tablet,USA,Direct,652
session_1585,user_2615,Tablet,Australia,Email,653
session_1586,user_2949,Desktop,USA,Google,654
session_1587,user_2262,Desktop,India,Email,655
session_1588,user_1790,Tablet,Canada,Email,656
session_1589,user_2763,Mobile,USA,Email,657
session_159,user_2712,Desktop,Australia,Direct,658
session_1590,user_2180,Desktop,Canada,Google,659
session_1591,user_1199,Mobile,Australia,Google,660
session_1592,user_1845,Mobile,Germany,Email,661
session_1593,user_2362,Tablet,UK,Email,662
session_1594,user_1884,Tablet,UK,Email,663
session_1595,user_2668,Desktop,France,Direct,664
session_1596,user_1757,Mobile,France,Google,665
session_1597,user_2981,Desktop,France,Email,666
session_1598,user_2192,Mobile,India,Direct,667
session_1599,user_1182,Desktop,Australia,Email,668
session_16,user_1016,Mobile,USA,Email,669
session_160,user_1042,Mobile,France,Email,670
session_1600,user_1834,Desktop,Canada,Social Media,671
session_1601,user_2291,Tablet,India,Direct,672
session_1602,user_1291,Desktop,India,Google,673
session_1603,user_2934,Desktop,USA,Social Media,674
session_1604,user_2118,Desktop,Germany,Direct,675
session_1605,user_1315,Desktop,India,Google,676
session_1606,user_1740,Tablet,USA,Social Media,677
session_1607,user_1229,Tablet,UK,Email,678
session_1608,user_1936,Desktop,India,Social Media,679
session_1609,user_2658,Mobile,USA,Social Media,680
session_161,user_1904,Mobile,UK,Social Media,681
session_1610,user_2315,Desktop,India,Email,682
session_1611,user_2731,Mobile,Australia,Direct,683
session_1612,user_1410,Mobile,UK,Social Media,684
session_1613,user_1727,Desktop,UK,Google,685
session_1614,user_2099,Mobile,Australia,Email,686
session_1615,user_1041,Desktop,France,Direct,687
session_1616,user_2931,Desktop,UK,Google,688
session_1617,user_2030,Desktop,France,Direct,689
session_1618,user_1787,Tablet,Germany,Direct,690
session_1619,user_2476,Desktop,UK,Email,691
session_162,user_1674,Tablet,Australia,Email,692
session_1620,user_2120,Mobile,UK,Google,693
session_1621,user_1581,Desktop,India,Direct,694
session_1622,user_2036,Mobile,Canada,Email,695
session_1623,user_2771,Desktop,France,Social Media,696
session_1624,user_2128,Desktop,UK,Email,697
session_1625,user_1955,Desktop,India,Google,698
session_1626,user_2526,Mobile,Canada,Email,699
session_1627,user_1306,Desktop,UK,Google,700
session_1628,user_1715,Desktop,Canada,Direct,701
session_1629,user_2698,Mobile,Germany,Email,702
session_163,user_2237,Mobile,France,Google,703
session_1630,user_1593,Desktop,Canada,Direct,704
session_1631,user_2993,Mobile,Australia,Email,705
session_1632,user_2738,Tablet,UK,Email,706
session_1633,user_1009,Desktop,France,Email,707
session_1634,user_2104,Mobile,Germany,Email,708
session_1635,user_1224,Tablet,Australia,Email,709
session_1636,user_2251,Desktop,USA,Email,710
session_1637,user_2650,Tablet,Australia,Social Media,711
session_1638,user_2883,Desktop,Canada,Direct,712
session_1639,user_2081,Desktop,UK,Google,713
session_164,user_2015,Tablet,Canada,Google,714
session_1640,user_1422,Desktop,India,Direct,715
session_1641,user_1561,Desktop,UK,Social Media,716
session_1642,user_2001,Tablet,France,Email,717
session_1643,user_2789,Mobile,UK,Direct,718
session_1644,user_1831,Tablet,Australia,Social Media,719
session_1645,user_2302,Desktop,France,Email,720
session_1646,user_1023,Tablet,USA,Email,721
session_1647,user_1512,Mobile,Canada,Google,722
session_1648,user_1135,Desktop,France,Direct,723
session_1649,user_2689,Desktop,France,Direct,724
session_165,user_1133,Mobile,France,Google,725
session_1650,user_1447,Mobile,India,Direct,726
session_1651,user_1394,Tablet,India,Google,727
session_1652,user_1394,Tablet,France,Direct,728
session_1653,user_2812,Desktop,Germany,Direct,729
session_1654,user_1453,Tablet,USA,Google,730
session_1655,user_2600,Tablet,UK,Email,731
session_1656,user_2732,Mobile,Germany,Google,732
session_1657,user_2424,Tablet,USA,Email,733
session_1658,user_1920,Desktop,USA,Email,734
session_1659,user_1027,Tablet,UK,Social Media,735
session_166,user_2737,Tablet,France,Direct,736
session_1660,user_1328,Mobile,India,Social Media,737
session_1661,user_1588,Mobile,Canada,Google,738
session_1662,user_1826,Mobile,Germany,Direct,739
session_1663,user_2548,Tablet,Germany,Direct,740
session_1664,user_2046,Mobile,USA,Email,741
session_1665,user_2664,Desktop,UK,Google,742
session_1666,user_2644,Tablet,Canada,Google,743
session_1667,user_2193,Tablet,Germany,Google,744
session_1668,user_2010,Tablet,USA,Google,745
session_1669,user_2394,Mobile,Germany,Google,746
session_167,user_2987,Tablet,France,Email,747
session_1670,user_1712,Tablet,France,Google,748
session_1671,user_1155,Mobile,France,Google,749
session_1672,user_2160,Desktop,Canada,Google,750
session_1673,user_1158,Mobile,UK,Google,751
session_1674,user_2172,Tablet,Germany,Google,752
session_1675,user_2095,Tablet,Australia,Google,753
session_1676,user_2090,Desktop,India,Direct,754
session_1677,user_2403,Desktop,France,Google,755
session_1678,user_1379,Tablet,Australia,Social Media,756
session_1679,user_2973,Tablet,Germany,Google,757
session_168,user_1841,Desktop,Germany,Direct,758
session_1680,user_2595,Mobile,India,Direct,759
session_1681,user_2102,Mobile,France,Google,760
session_1682,user_2887,Tablet,UK,Direct,761
session_1683,user_1979,Desktop,USA,Google,762
session_1684,user_1394,Mobile,Germany,Direct,763
session_1685,user_2312,Tablet,France,Email,764
session_1686,user_2527,Desktop,France,Direct,765
session_1687,user_1509,Mobile,India,Email,766
session_1688,user_2078,Mobile,Australia,Social Media,767
session_1689,user_2425,Tablet,USA,Social Media,768
session_169,user_1759,Desktop,Germany,Google,769
session_1690,user_1875,Tablet,Germany,Social Media,770
session_1691,user_2493,Tablet,Australia,Google,771
session_1692,user_2476,Desktop,USA,Direct,772
session_1693,user_2152,Desktop,Germany,Google,773
session_1694,user_1025,Tablet,Canada,Email,774
session_1695,user_1830,Mobile,UK,Google,775
session_1696,user_1347,Mobile,USA,Social Media,776
session_1697,user_2027,Tablet,Canada,Google,777
session_1698,user_1948,Tablet,Canada,Direct,778
session_1699,user_2030,Tablet,France,Direct,779
session_17,user_1629,Mobile,USA,Social Media,780
session_170,user_1692,Mobile,USA,Direct,781
session_1700,user_1982,Tablet,Germany,Direct,782
session_1701,user_2734,Desktop,France,Social Media,783
session_1702,user_2600,Tablet,Germany,Google,784
session_1703,user_1807,Desktop,Canada,Google,785
session_1704,user_2978,Mobile,France,Social Media,786
session_1705,user_2196,Mobile,India,Google,787
session_1706,user_1135,Desktop,Canada,Google,788
session_1707,user_2542,Mobile,USA,Google,789
session_1708,user_2258,Tablet,France,Email,790
session_1709,user_1104,Mobile,Canada,Social Media,791
session_171,user_2076,Desktop,USA,Email,792
session_1710,user_1430,Mobile,India,Social Media,793
session_1711,user_1519,Tablet,USA,Google,794
session_1712,user_1031,Desktop,UK,Social Media,795
session_1713,user_1087,Mobile,Germany,Google,796
session_1714,user_1808,Desktop,Canada,Direct,797
session_1715,user_1440,Mobile,Canada,Direct,798
session_1716,user_2577,Mobile,Canada,Email,799
session_1717,user_2377,Desktop,Canada,Social Media,800
session_1718,user_1244,Mobile,Australia,Google,801
session_1719,user_2861,Mobile,Germany,Direct,802
session_172,user_1172,Desktop,Australia,Direct,803
session_1720,user_2038,Desktop,UK,Direct,804
session_1721,user_2195,Mobile,Germany,Email,805
session_1722,user_1111,Desktop,UK,Google,806
session_1723,user_2239,Desktop,France,Email,807
session_1724,user_1738,Tablet,Australia,Email,808
session_1725,user_1736,Mobile,France,Email,809
session_1726,user_2862,Desktop,India,Direct,810
session_1727,user_1076,Desktop,Germany,Email,811
session_1728,user_2769,Tablet,UK,Google,812
session_1729,user_2083,Tablet,USA,Email,813
session_173,user_1705,Desktop,USA,Email,814
session_1730,user_1838,Desktop,UK,Email,815
session_1731,user_2184,Tablet,Australia,Email,816
session_1732,user_1040,Mobile,India,Google,817
session_1733,user_2416,Tablet,Australia,Direct,818
session_1734,user_2801,Mobile,India,Google,819
session_1735,user_2469,Tablet,Germany,Email,820
session_1736,user_2678,Mobile,USA,Social Media,821
session_1737,user_1382,Mobile,UK,Direct,822
session_1738,user_2548,Desktop,Australia,Direct,823
session_1739,user_2578,Mobile,Australia,Social Media,824
session_174,user_1425,Desktop,France,Direct,825
session_1740,user_2817,Desktop,UK,Social Media,826
session_1741,user_1118,Tablet,France,Social Media,827
session_1742,user_2588,Desktop,France,Email,828
session_1743,user_2944,Desktop,Germany,Google,829
session_1744,user_2884,Desktop,India,Social Media,830
session_1745,user_1152,Desktop,Canada,Email,831
session_1746,user_2400,Mobile,India,Social Media,832
session_1747,user_2191,Tablet,France,Direct,833
session_1748,user_2398,Tablet,Australia,Google,834
session_1749,user_1045,Mobile,UK,Social Media,835
session_175,user_2255,Desktop,Germany,Direct,836
session_1750,user_2375,Mobile,Germany,Direct,837
session_1751,user_1978,Tablet,UK,Social Media,838
session_1752,user_2050,Desktop,UK,Social Media,839
session_1753,user_1901,Mobile,Canada,Google,840
session_1754,user_1645,Mobile,India,Email,841
session_1755,user_2079,Desktop,UK,Google,842
session_1756,user_1144,Mobile,Australia,Email,843
session_1757,user_1752,Mobile,UK,Email,844
session_1758,user_2235,Desktop,USA,Social Media,845
session_1759,user_2888,Mobile,Germany,Email,846
session_176,user_1997,Desktop,France,Email,847
session_1760,user_1649,Desktop,India,Email,848
session_1761,user_2108,Mobile,India,Social Media,849
session_1762,user_1668,Mobile,India,Social Media,850
session_1763,user_2805,Mobile,India,Email,851
session_1764,user_1872,Tablet,France,Social Media,852
session_1765,user_1569,Mobile,Germany,Google,853
session_1766,user_1872,Desktop,USA,Email,854
session_1767,user_1643,Tablet,India,Social Media,855
session_1768,user_1060,Tablet,France,Social Media,856
session_1769,user_1235,Desktop,India,Email,857
session_177,user_2361,Desktop,Canada,Google,858
session_1770,user_2803,Mobile,USA,Google,859
session_1771,user_1886,Mobile,Germany,Google,860
session_1772,user_1202,Desktop,USA,Social Media,861
session_1773,user_2776,Mobile,Australia,Social Media,862
session_1774,user_2902,Tablet,Canada,Social Media,863
session_1775,user_2434,Mobile,India,Email,864
session_1776,user_1992,Tablet,France,Social Media,865
session_1777,user_2278,Tablet,India,Google,866
session_1778,user_2460,Desktop,Germany,Email,867
session_1779,user_1930,Mobile,Germany,Direct,868
session_178,user_1627,Tablet,UK,Direct,869
session_1780,user_2611,Desktop,USA,Social Media,870
session_1781,user_1473,Tablet,France,Direct,871
session_1782,user_1912,Desktop,Germany,Google,872
session_1783,user_1874,Desktop,Canada,Email,873
session_1784,user_1241,Desktop,Australia,Social Media,874
session_1785,user_1884,Mobile,France,Google,875
session_1786,user_1514,Tablet,India,Direct,876
session_1787,user_1421,Tablet,Canada,Direct,877
session_1788,user_2557,Tablet,France,Google,878
session_1789,user_2883,Tablet,Canada,Email,879
session_179,user_2067,Mobile,Australia,Google,880
session_1790,user_1687,Mobile,UK,Email,881
session_1791,user_1880,Desktop,Australia,Google,882
session_1792,user_1143,Desktop,Australia,Social Media,883
session_1793,user_2202,Tablet,USA,Email,884
session_1794,user_2298,Tablet,Australia,Social Media,885
session_1795,user_2007,Mobile,UK,Email,886
session_1796,user_2125,Mobile,Australia,Email,887
session_1797,user_1665,Mobile,Canada,Direct,888
session_1798,user_2615,Tablet,Canada,Direct,889
session_1799,user_2773,Desktop,USA,Google,890
session_18,user_1797,Mobile,USA,Email,891
session_180,user_2326,Desktop,UK,Email,892
session_1800,user_2029,Desktop,Germany,Social Media,893
session_1801,user_2495,Desktop,France,Direct,894
session_1802,user_1705,Desktop,Australia,Google,895
session_1803,user_2837,Tablet,Canada,Google,896
session_1804,user_2782,Desktop,France,Social Media,897
session_1805,user_1073,Mobile,France,Social Media,898
session_1806,user_1835,Mobile,USA,Google,899
session_1807,user_1226,Tablet,India,Direct,900
session_1808,user_2058,Desktop,Australia,Social Media,901
session_1809,user_1922,Tablet,UK,Email,902
session_181,user_2838,Tablet,UK,Google,903
session_1810,user_1222,Tablet,France,Google,904
session_1811,user_2852,Desktop,France,Google,905
session_1812,user_1134,Mobile,Canada,Direct,906
session_1813,user_1742,Desktop,Canada,Email,907
session_1814,user_1177,Tablet,UK,Social Media,908
session_1815,user_2800,Tablet,Canada,Google,909
session_1816,user_2459,Tablet,Germany,Google,910
session_1817,user_1454,Tablet,UK,Google,911
session_1818,user_1274,Tablet,Australia,Direct,912
session_1819,user_1160,Desktop,Germany,Google,913
session_182,user_1127,Desktop,India,Social Media,914
session_1820,user_2155,Desktop,Germany,Social Media,915
session_1821,user_1328,Desktop,Australia,Social Media,916
session_1822,user_1443,Tablet,France,Direct,917
session_1823,user_2663,Tablet,France,Google,918
session_1824,user_2935,Mobile,India,Email,919
session_1825,user_2542,Desktop,Canada,Direct,920
session_1826,user_1160,Desktop,Australia,Email,921
session_1827,user_1127,Desktop,India,Social Media,922
session_1828,user_1352,Tablet,UK,Direct,923
session_1829,user_2520,Desktop,France,Social Media,924
session_183,user_1087,Desktop,India,Google,925
session_1830,user_1993,Mobile,France,Google,926
session_1831,user_2650,Tablet,Canada,Email,927
session_1832,user_2081,Mobile,UK,Email,928
